,support,itemsets
2340,0.0032258064516129032,"frozenset({'결론', '모든', '없이'})"
2341,0.0032258064516129032,"frozenset({'외지인', '결론', '모든'})"
2342,0.0032258064516129032,"frozenset({'결론', '원인', '모든'})"
2343,0.0032258064516129032,"frozenset({'결론', '의심', '모든'})"
2344,0.0032258064516129032,"frozenset({'결론', '중독', '모든'})"
2345,0.0032258064516129032,"frozenset({'집단', '결론', '모든'})"
2346,0.0032258064516129032,"frozenset({'퍼지', '결론', '모든'})"
2347,0.004032258064516129,"frozenset({'결론', '사건', '버섯'})"
2348,0.0032258064516129032,"frozenset({'소문', '결론', '버섯'})"
2349,0.004838709677419355,"frozenset({'야생', '결론', '버섯'})"
2350,0.0032258064516129032,"frozenset({'결론', '버섯', '없이'})"
2351,0.0032258064516129032,"frozenset({'외지인', '결론', '버섯'})"
2352,0.0032258064516129032,"frozenset({'결론', '원인', '버섯'})"
2353,0.0032258064516129032,"frozenset({'결론', '의심', '버섯'})"
2354,0.004838709677419355,"frozenset({'결론', '중독', '버섯'})"
2355,0.004032258064516129,"frozenset({'집단', '결론', '버섯'})"
2356,0.0032258064516129032,"frozenset({'퍼지', '결론', '버섯'})"
2357,0.0032258064516129032,"frozenset({'소문', '결론', '사건'})"
2358,0.004032258064516129,"frozenset({'야생', '결론', '사건'})"
2359,0.0032258064516129032,"frozenset({'결론', '사건', '없이'})"
2360,0.004032258064516129,"frozenset({'외지인', '결론', '사건'})"
2361,0.0032258064516129032,"frozenset({'결론', '원인', '사건'})"
2362,0.0032258064516129032,"frozenset({'결론', '의심', '사건'})"
2363,0.004032258064516129,"frozenset({'결론', '사건', '중독'})"
2364,0.004032258064516129,"frozenset({'집단', '결론', '사건'})"
2365,0.0032258064516129032,"frozenset({'퍼지', '결론', '사건'})"
2366,0.0032258064516129032,"frozenset({'소문', '결론', '야생'})"
2367,0.0032258064516129032,"frozenset({'소문', '결론', '없이'})"
2368,0.0032258064516129032,"frozenset({'소문', '외지인', '결론'})"
2369,0.0032258064516129032,"frozenset({'소문', '결론', '원인'})"
2370,0.0032258064516129032,"frozenset({'소문', '결론', '의심'})"
2371,0.0032258064516129032,"frozenset({'소문', '결론', '중독'})"
2372,0.0032258064516129032,"frozenset({'소문', '집단', '결론'})"
2373,0.0032258064516129032,"frozenset({'소문', '퍼지', '결론'})"
2374,0.0032258064516129032,"frozenset({'야생', '결론', '없이'})"
2375,0.0032258064516129032,"frozenset({'야생', '외지인', '결론'})"
2376,0.0032258064516129032,"frozenset({'야생', '결론', '원인'})"
2377,0.0032258064516129032,"frozenset({'야생', '결론', '의심'})"
2378,0.004838709677419355,"frozenset({'야생', '결론', '중독'})"
2379,0.004032258064516129,"frozenset({'야생', '집단', '결론'})"
2380,0.0032258064516129032,"frozenset({'야생', '퍼지', '결론'})"
2381,0.0032258064516129032,"frozenset({'외지인', '결론', '없이'})"
2382,0.0032258064516129032,"frozenset({'결론', '원인', '없이'})"
2383,0.0032258064516129032,"frozenset({'결론', '의심', '없이'})"
2384,0.0032258064516129032,"frozenset({'결론', '중독', '없이'})"
2385,0.0032258064516129032,"frozenset({'집단', '결론', '없이'})"
2386,0.0032258064516129032,"frozenset({'퍼지', '결론', '없이'})"
2387,0.0032258064516129032,"frozenset({'외지인', '결론', '원인'})"
2388,0.0032258064516129032,"frozenset({'외지인', '결론', '의심'})"
2389,0.0032258064516129032,"frozenset({'외지인', '결론', '중독'})"
2390,0.0032258064516129032,"frozenset({'집단', '외지인', '결론'})"
2391,0.0032258064516129032,"frozenset({'외지인', '결론', '퍼지'})"
2392,0.0032258064516129032,"frozenset({'결론', '의심', '원인'})"
2393,0.0032258064516129032,"frozenset({'결론', '원인', '중독'})"
2394,0.0032258064516129032,"frozenset({'집단', '결론', '원인'})"
2395,0.0032258064516129032,"frozenset({'퍼지', '결론', '원인'})"
2396,0.0032258064516129032,"frozenset({'결론', '의심', '중독'})"
2397,0.0032258064516129032,"frozenset({'집단', '결론', '의심'})"
2398,0.0032258064516129032,"frozenset({'퍼지', '결론', '의심'})"
2399,0.004032258064516129,"frozenset({'집단', '결론', '중독'})"
2400,0.0032258064516129032,"frozenset({'퍼지', '결론', '중독'})"
2401,0.0032258064516129032,"frozenset({'집단', '결론', '퍼지'})"
2402,0.0032258064516129032,"frozenset({'경찰', '동료', '곽도원'})"
2403,0.0032258064516129032,"frozenset({'만나', '경찰', '곽도원'})"
2404,0.0032258064516129032,"frozenset({'목격', '경찰', '곽도원'})"
2405,0.0032258064516129032,"frozenset({'경찰', '무', '곽도원'})"
2406,0.004032258064516129,"frozenset({'경찰', '사건', '곽도원'})"
2407,0.004032258064516129,"frozenset({'소문', '경찰', '곽도원'})"
2408,0.007258064516129033,"frozenset({'시작', '경찰', '곽도원'})"
2409,0.0032258064516129032,"frozenset({'여인', '경찰', '곽도원'})"
2410,0.004032258064516129,"frozenset({'외지인', '경찰', '곽도원'})"
2411,0.010483870967741936,"frozenset({'경찰', '종구', '곽도원'})"
2412,0.0032258064516129032,"frozenset({'경찰', '곽도원', '천우희'})"
2413,0.004032258064516129,"frozenset({'현장', '경찰', '곽도원'})"
2414,0.004032258064516129,"frozenset({'경찰', '확신', '곽도원'})"
2415,0.004032258064516129,"frozenset({'경찰', '귀신', '아빠'})"
2416,0.0032258064516129032,"frozenset({'나가', '내리', '경찰'})"
2417,0.0032258064516129032,"frozenset({'나가', '경찰', '모든'})"
2418,0.0032258064516129032,"frozenset({'나가', '경찰', '버섯'})"
2419,0.0032258064516129032,"frozenset({'나가', '경찰', '사건'})"
2420,0.0032258064516129032,"frozenset({'소문', '나가', '경찰'})"
2421,0.0032258064516129032,"frozenset({'야생', '나가', '경찰'})"
2422,0.0032258064516129032,"frozenset({'나가', '경찰', '없이'})"
2423,0.0032258064516129032,"frozenset({'나가', '외지인', '경찰'})"
2424,0.0032258064516129032,"frozenset({'나가', '경찰', '원인'})"
2425,0.0032258064516129032,"frozenset({'나가', '경찰', '의심'})"
2426,0.0032258064516129032,"frozenset({'나가', '경찰', '중독'})"
2427,0.0032258064516129032,"frozenset({'나가', '집단', '경찰'})"
2428,0.0032258064516129032,"frozenset({'나가', '경찰', '퍼지'})"
2429,0.0032258064516129032,"frozenset({'내리', '경찰', '모든'})"
2430,0.0032258064516129032,"frozenset({'내리', '경찰', '버섯'})"
2431,0.004032258064516129,"frozenset({'내리', '경찰', '사건'})"
2432,0.0032258064516129032,"frozenset({'소문', '내리', '경찰'})"
2433,0.0032258064516129032,"frozenset({'야생', '내리', '경찰'})"
2434,0.0032258064516129032,"frozenset({'내리', '경찰', '없이'})"
2435,0.0032258064516129032,"frozenset({'외지인', '내리', '경찰'})"
2436,0.0032258064516129032,"frozenset({'내리', '경찰', '원인'})"
2437,0.0032258064516129032,"frozenset({'의심', '내리', '경찰'})"
2438,0.0032258064516129032,"frozenset({'내리', '경찰', '중독'})"
2439,0.0032258064516129032,"frozenset({'집단', '내리', '경찰'})"
2440,0.0032258064516129032,"frozenset({'퍼지', '내리', '경찰'})"
2441,0.0032258064516129032,"frozenset({'경찰', '동료', '딸'})"
2442,0.004838709677419355,"frozenset({'동료', '경찰', '발견'})"
2443,0.004838709677419355,"frozenset({'경찰', '동료', '일본인'})"
2444,0.008870967741935484,"frozenset({'경찰', '동료', '종구'})"
2445,0.0032258064516129032,"frozenset({'경찰', '동료', '함께'})"
2446,0.0032258064516129032,"frozenset({'효', '동료', '경찰'})"
2447,0.004032258064516129,"frozenset({'경찰', '딸', '종구'})"
2448,0.0032258064516129032,"frozenset({'경찰', '찾아가', '딸'})"
2449,0.004032258064516129,"frozenset({'마을', '경찰', '사건'})"
2450,0.004032258064516129,"frozenset({'마을', '경찰', '종구'})"
2451,0.0032258064516129032,"frozenset({'만나', '목격', '경찰'})"
2452,0.0032258064516129032,"frozenset({'만나', '경찰', '무'})"
2453,0.0032258064516129032,"frozenset({'소문', '만나', '경찰'})"
2454,0.0032258064516129032,"frozenset({'만나', '시작', '경찰'})"
2455,0.0032258064516129032,"frozenset({'만나', '여인', '경찰'})"
2456,0.0032258064516129032,"frozenset({'만나', '외지인', '경찰'})"
2457,0.0032258064516129032,"frozenset({'만나', '경찰', '종구'})"
2458,0.0032258064516129032,"frozenset({'만나', '경찰', '천우희'})"
2459,0.0032258064516129032,"frozenset({'현장', '만나', '경찰'})"
2460,0.0032258064516129032,"frozenset({'만나', '경찰', '확신'})"
2461,0.0032258064516129032,"frozenset({'경찰', '버섯', '모든'})"
2462,0.0032258064516129032,"frozenset({'경찰', '사건', '모든'})"
2463,0.0032258064516129032,"frozenset({'소문', '경찰', '모든'})"
2464,0.0032258064516129032,"frozenset({'야생', '경찰', '모든'})"
2465,0.0032258064516129032,"frozenset({'경찰', '모든', '없이'})"
2466,0.0032258064516129032,"frozenset({'외지인', '경찰', '모든'})"
2467,0.0032258064516129032,"frozenset({'경찰', '원인', '모든'})"
2468,0.0032258064516129032,"frozenset({'경찰', '의심', '모든'})"
2469,0.0032258064516129032,"frozenset({'경찰', '중독', '모든'})"
2470,0.0032258064516129032,"frozenset({'집단', '경찰', '모든'})"
2471,0.0032258064516129032,"frozenset({'퍼지', '경찰', '모든'})"
2472,0.0032258064516129032,"frozenset({'목격', '경찰', '무'})"
2473,0.0032258064516129032,"frozenset({'소문', '목격', '경찰'})"
2474,0.00564516129032258,"frozenset({'시작', '경찰', '목격'})"
2475,0.004032258064516129,"frozenset({'여인', '경찰', '목격'})"
2476,0.004838709677419355,"frozenset({'외지인', '경찰', '목격'})"
2477,0.004838709677419355,"frozenset({'목격', '경찰', '종구'})"
2478,0.004032258064516129,"frozenset({'목격', '경찰', '천우희'})"
2479,0.004032258064516129,"frozenset({'현장', '목격', '경찰'})"
2480,0.0032258064516129032,"frozenset({'목격', '경찰', '확신'})"
2481,0.0032258064516129032,"frozenset({'소문', '경찰', '무'})"
2482,0.0032258064516129032,"frozenset({'시작', '경찰', '무'})"
2483,0.0032258064516129032,"frozenset({'여인', '경찰', '무'})"
2484,0.0032258064516129032,"frozenset({'외지인', '경찰', '무'})"
2485,0.0032258064516129032,"frozenset({'경찰', '무', '종구'})"
2486,0.0032258064516129032,"frozenset({'경찰', '무', '천우희'})"
2487,0.0032258064516129032,"frozenset({'현장', '경찰', '무'})"
2488,0.0032258064516129032,"frozenset({'경찰', '확신', '무'})"
2489,0.0032258064516129032,"frozenset({'일광', '경찰', '믿'})"
2490,0.004032258064516129,"frozenset({'경찰', '발견', '종구'})"
2491,0.00564516129032258,"frozenset({'경찰', '사건', '버섯'})"
2492,0.004032258064516129,"frozenset({'소문', '경찰', '버섯'})"
2493,0.004838709677419355,"frozenset({'야생', '경찰', '버섯'})"
2494,0.0032258064516129032,"frozenset({'경찰', '버섯', '없이'})"
2495,0.004032258064516129,"frozenset({'외지인', '경찰', '버섯'})"
2496,0.0032258064516129032,"frozenset({'경찰', '원인', '버섯'})"
2497,0.0032258064516129032,"frozenset({'경찰', '의심', '버섯'})"
2498,0.004032258064516129,"frozenset({'경찰', '중독', '버섯'})"
2499,0.004032258064516129,"frozenset({'집단', '경찰', '버섯'})"
2500,0.0032258064516129032,"frozenset({'퍼지', '경찰', '버섯'})"
2501,0.0032258064516129032,"frozenset({'경찰', '사건', '살인'})"
2502,0.004838709677419355,"frozenset({'소문', '경찰', '사건'})"
2503,0.004032258064516129,"frozenset({'시작', '경찰', '사건'})"
2504,0.004838709677419355,"frozenset({'야생', '경찰', '사건'})"
2505,0.0032258064516129032,"frozenset({'경찰', '사건', '없이'})"
2506,0.0064516129032258064,"frozenset({'외지인', '경찰', '사건'})"
2507,0.0032258064516129032,"frozenset({'경찰', '원인', '사건'})"
2508,0.004838709677419355,"frozenset({'경찰', '의심', '사건'})"
2509,0.00564516129032258,"frozenset({'경찰', '사건', '종구'})"
2510,0.004032258064516129,"frozenset({'경찰', '사건', '중독'})"
2511,0.004032258064516129,"frozenset({'집단', '경찰', '사건'})"
2512,0.0032258064516129032,"frozenset({'퍼지', '경찰', '사건'})"
2513,0.004032258064516129,"frozenset({'소문', '시작', '경찰'})"
2514,0.0032258064516129032,"frozenset({'소문', '경찰', '야생'})"
2515,0.0032258064516129032,"frozenset({'소문', '경찰', '없이'})"
2516,0.0032258064516129032,"frozenset({'소문', '여인', '경찰'})"
2517,0.007258064516129033,"frozenset({'소문', '외지인', '경찰'})"
