word,tf
운반,1.0
책,1.0
걍,1.0
또라이,2.58
보조,1.0
육체,4.17
새로,1.0
태어나,3.32
얼른,1.0
산,1.0
싸우,1.0
벗어나,3.0
이미,4.32
컵,3.32
잠들,3.0
리,1.0
방,5.32
법인,1.0
피하,2.0
도중,4.0
노부부,1.0
커플,3.0
흘리,4.0
늙인,1.0
즉,2.58
치기,2.58
젊은이,1.0
여,4.46
하답,1.0
되찾,1.0
그때,3.58
첨,1.0
화가,1.0
느,2.58
빨리,3.0
스릴,3.32
추,1.0
천,2.0
겟,5.58
기세,1.0
첫날,3.0
불한당,2.0
밀리,1.0
박스,2.0
오피스,2.0
매일,2.0
흥행,3.81
넓히,1.0
불임,1.0
감안,2.0
발언,2.58
제치,2.0
국내,3.0
기록,3.32
물론,3.58
동원,1.0
화제,3.32
하지,1.0
오로지,1.0
입소문,1.0
이끌어내,1.0
더더욱,1.0
놀랍,2.58
보통,2.0
나뉘,1.0
전체적,3.0
평,2.58
극장,3.0
관람,4.46
반전,4.46
완전히,3.32
비유,2.0
정리,3.58
이모저모,1.0
폭넓,1.0
스포없,1.0
작성,2.0
편하,2.0
오픈,1.0
하오,1.0
참고,2.0
오며,1.0
영활,2.0
아직,4.0
보신,3.32
글,3.58
상관없,1.0
말씀드리,2.58
외의,1.0
태클,2.0
외피,2.0
간,3.32
흑,3.0
얘,1.0
다루,4.17
거의,3.58
제물,1.0
아예,2.58
계,1.0
획하,1.0
모시,1.0
셈,3.58
남친,3.58
과의,2.58
굳이,1.0
욘,1.0
거짓말,2.58
델,1.0
애초,1.0
참가,1.0
대부분,2.58
동양,1.0
제외,1.0
나이,2.58
우연히,2.0
확인,4.17
초반,4.0
씬,3.81
겹쳐지,1.0
작용,1.0
빠져들,2.0
계기,1.0
주기도,1.0
요인,1.0
쓸데없이,1.0
여친,6.36
검사,2.0
분명히,2.0
고려,1.0
인지,2.0
방지,1.0
차지,3.32
네이버,3.0
메인,1.0
대문짝,1.0
문구,1.0
노,4.46
단계적,1.0
아무것,1.0
잡부,1.0
실질적,3.0
여주,4.32
직접적,2.0
극중,2.0
머리,4.58
다듬,1.0
적응,2.0
또는,2.0
새롭,2.58
만족,3.58
달리기,3.32
