word,tf
먹지,1.0
댕기,1.0
유치,2.0
창,1.0
풀어내,1.0
내려가,1.0
최초,1.0
부모님,2.0
고르,1.0
골르,1.0
데스,1.0
여러분,2.58
떠실,1.0
마신,1.0
지도,1.0
심통,1.0
대한,1.0
어떠하,1.0
지에,1.0
향하,2.0
훑어보,1.0
자미,1.0
앉,1.0
작동,2.0
피곤하,1.0
지나치,1.0
단순히,1.0
연락,1.0
집착,1.0
말르,1.0
톡톡,1.0
녀석,2.0
트릭,1.0
비아냥거리,2.0
방으로,1.0
나라,1.0
내밀,1.0
열리,1.0
참가,1.0
설,1.0
비명,1.0
지르,1.0
이러하,2.0
수수께끼,1.0
뒤돌아보,1.0
거의,1.0
때쯤,1.0
교훈,1.0
소중히,1.0
싫,2.0
콩콩,1.0
제가,1.0
빗나가,1.0
관심,1.0
과연,1.0
네,2.0
도달,1.0
습,1.0
댜,1.0
그냥저냥,1.0
어지럽,1.0
크흠,1.0
남친,1.0
이랑,2.0
쏙,1.0
힌트,1.0
상징적,1.0
유의,1.0
인생,2.0
종소리,1.0
웃겨요트리는,1.0
충고,2.0
기본,1.0
됬죠,1.0
이루어지,1.0
특정,1.0
첨,1.0
엔,1.0
미리보는데쟈뷰,1.0
두려워하,1.0
으슥,1.0
쪽,1.0
지나가,1.0
해피버스데이,1.0
그쪽,1.0
무서,1.0
방문,2.58
원천,1.0
봉쇄,1.0
있었,1.0
잃,1.0
라도,1.0
꺼,1.0
찾아보,1.0
검사,1.0
장기,1.0
손상되있음,1.0
정,1.0
미궁,1.0
방송,1.0
위기,1.0
닥치,1.0
꺾이,2.0
눙물그래,1.0
메,2.0
지옥,1.0
악몽,3.0
진짜로,1.0
줄줄,1.0
커트,1.0
왜죠,1.0
작가,1.0
세요,1.0
말씀드리,1.0
관련성,1.0
예고편,1.0
보쟈고해,1.0
ㄱ,2.58
역시나,1.0
카드,1.0
일본,2.0
조,1.0
녜,1.0
내사,1.0
진두,1.0
오사카,1.0
뎅,1.0
싶댜,1.0
조심,1.0
날으,1.0
평범,1.0
이어지,1.0
선,1.0
따,1.0
구로,1.0
하도,1.0
도망,1.0
안됨,1.0
태어나,1.0
귀임,1.0
피식,1.0
옆,1.0
조용,1.0
내서,1.0
셈,2.0
컵케익,1.0
감추,1.0
암튼,1.0
실습,1.0
초기,1.0
신경,1.0
식이,1.0
대학교수,1.0
해석,1.0
이것저것,1.0
웠,1.0
음,1.0
개쎄,1.0
깜짝깜짝,1.0
봉,1.0
필드,1.0
나자,1.0
반기,2.58
모태,1.0
솔로,1.0
순진,1.0
쩔,1.0
꽐라,1.0
저찌하,1.0
소속,1.0
깝죽대,1.0
점심,1.0
더러운,1.0
핸드폰,1.0
죄다,1.0
벌레,2.0
강의,1.0
이자,1.0
와의,1.0
불장난,1.0
찰나,1.0
거사,1.0
치르,1.0
채로,2.0
맥없이,1.0
풀어지,1.0
힘없이,1.0
기다리,2.0
음성,1.0
메시지,1.0
별,1.0
반응,1.0
멜로디,1.0
흘러나오,1.0
엽기적,1.0
얼굴,2.0
조우,1.0
습격,1.0
머리끄댕이,1.0
래퍼,1.0
토리,1.0
해프닝,1.0
주먹,1.0
다행히,1.0
한창,1.0
시끄럽,1.0
와중,1.0
복장,1.0
유리,2.0
경험,1.0
자각,1.0
밀폐,2.0
기어코,1.0
되려,1.0
덕분,2.0
빠져나가,1.0
정신적,2.0
내몰리,1.0
겉,1.0
척,1.0
다하,1.0
실은,2.0
성관계,1.0
비난,1.0
옮겨오,1.0
이미지,1.0
소중,1.0
진상,1.0
가설,1.0
혹한,1.0
조사,1.0
올,1.0
어깨,1.0
상체,1.0
뒷모습,1.0
변장,1.0
분수,1.0
익사,1.0
용의,1.0
나무,1.0
한결,1.0
씩,1.0
지치,1.0
차리,2.0
환자실,2.0
심각,1.0
외상,1.0
수준,1.0
어떻게,2.0
도망가,2.0
발악,1.0
고리,1.0
따돌리,1.0
인하,2.0
모면,1.0
따라오,1.0
박아,1.0
초가,1.0
놀리,1.0
타이밍,1.0
주어지,1.0
인과응보,1.0
악행,1.0
참회,1.0
우연찮,1.0
툼스,4.7
달려가,1.0
툼,1.0
슬,1.0
벗,1.0
추측,1.0
감싸,1.0
필사적,1.0
정통,1.0
찬스,1.0
애정,1.0
싸가지,1.0
전부,2.0
뜯어고치,1.0
사인,1.0
행세,1.0
진심,1.0
어리,1.0
사과,1.0
짜증나,1.0
뿌리,2.0
거듭나,1.0
약속,1.0
수강,1.0
취소,1.0
불순,1.0
쌓이,2.0
응어리,1.0
푸,1.0
성장,1.0
저물,1.0
무장,1.0
냐며,1.0
지원,1.0
치열,1.0
전투,1.0
잠금장치,2.58
속수무책,1.0
바닥,1.0
내던지,1.0
손목시계,1.0
타이머,2.58
발생,1.0
총의,1.0
알려주,1.0
고맙,1.0
그로,1.0
굴레,1.0
굽,1.0
질문,1.0
대답,1.0
백미,1.0
무사히,1.0
회피,1.0
어째서,1.0
부여잡,1.0
건네,1.0
신분,1.0
옷차림,1.0
살인죄,1.0
이전,1.0
서이,1.0
떡밥,1.0
함정,1.0
추궁,1.0
색,1.0
죽으라,1.0
밝혀지,1.0
반의,1.0
행적,1.0
마냥,1.0
깔보,1.0
들이,1.0
쌓이고,1.0
혈전,1.0
문,2.0
두드리,1.0
빈틈,1.0
밀어내,1.0
추락사,1.0
사악,1.0
퍼지,1.0
변호,1.0
정당,1.0
방위,1.0
처벌,1.0
오붓,1.0
질겁,1.0
화요일,1.0
있냐,1.0
울음,1.0
베개,2.0
때리,1.0
미안,1.0
눕히,1.0
찐하,2.0
딥,2.0
정색,1.0
닫히,2.0
붙,1.0
쓰이,1.0
스티커,1.0
막이,1.0
여담,1.0
횟수,1.0
작중,1.0
교통사고,1.0
