word,tf
반응,3.32
밑,3.58
감옥,2.58
쪽,2.58
몰,2.58
단순,3.0
어렵,3.0
전과,2.58
당한,1.0
높이,2.0
비가,2.58
팀,2.0
상심,2.58
컷,1.0
기,1.0
의식적,2.0
꺼내,4.17
문,1.0
와도,1.0
덮,4.32
나누,4.0
암시,2.0
궁금하,3.0
졸,2.0
놓치,3.58
포스팅,2.0
바,4.17
조조,1.0
생기,3.32
찾아가,4.32
재미있,3.0
느낌,4.81
의외로,2.0
띄,1.0
로,3.32
윈도우,2.58
서론,1.0
초등학교,2.0
학년,1.0
첫날,1.0
자라,2.0
발병,2.0
어색,2.58
무언가,2.58
과제,3.32
급하,3.81
니,2.58
네,2.0
자랑,3.0
지우,3.0
잠들,2.0
퍼지,3.0
깊이,2.58
빠져들,1.0
스,4.17
어쩌,2.0
오후,2.0
되도록,1.0
슬슬,1.0
취하,2.0
알아보,4.0
그만두,4.46
알아내,4.0
닿,4.17
부모님,2.58
부탁,3.0
동행,1.0
배,2.58
가볍,3.0
전과자,4.17
봉사,3.0
로그,2.0
하나같이,2.58
그닥,1.0
외로,2.0
돌아보,2.0
개이,2.0
방향,3.58
해진,1.0
오늘,3.58
내일,1.0
이웃,2.0
달러,4.46
기부금,3.0
기부,1.0
자기도,1.0
실상,1.0
전부,3.32
탓,1.0
복선,3.58
종료,2.58
유난히,1.0
밟히,1.0
위안,1.0
임,3.81
깨닫,2.0
길목,1.0
부랴부랴,1.0
장소,3.32
달려가,2.58
급격,1.0
현실,4.32
동급생,1.0
절,2.58
친,2.0
눈물,2.58
동영상,3.58
그립,1.0
올라오,3.0
악플,1.0
원인,1.0
찢,1.0
줄줄이,1.0
설상,1.0
가상,1.0
날씨,1.0
쏟아지,2.0
포기,3.0
의미심장,1.0
오고,1.0
무너지,2.0
절규,1.0
찡하,1.0
뒷모습,1.0
지목,1.0
건,4.17
짓밟,1.0
가방,2.58
던지,1.0
받아들이,3.32
고와,2.58
페이지,2.58
익,2.0
애초,2.58
도용,3.32
자원,5.09
찾아보,3.81
서장,2.0
순순히,1.0
범행,2.58
관심사,1.0
해마,1.0
고생,1.0
보내주,3.0
죄책감,3.32
호숫가,2.0
옆,2.0
덥석,1.0
탑승,1.0
듯이,2.58
때리,3.0
도망가,3.0
밀치,1.0
두렵,2.0
죄,2.58
버티,4.46
살려야겠다,1.0
투,1.0
이기적,1.0
마인드,1.0
좁,1.0
험난,1.0
설사,1.0
달라,4.32
요구,1.0
왜냐하면,3.0
극적,2.0
되찾,2.0
망설이,3.32
조금씩,2.0
발전,2.0
다행,3.0
놀랍,3.32
새삼,1.0
허구,1.0
여,3.58
트,1.0
기회,1.0
봉,2.0
조셉,3.32
월요일,1.0
포스,1.0
팅,1.0
입소문,2.58
연일,1.0
박스,2.58
오피스,2.58
나도,1.0
엄청,3.32
드디어,2.0
가라,1.0
유명,2.58
예고,1.0
편도,1.0
결론,3.0
아무것,2.58
보세,1.0
딱,2.0
친근감,1.0
가늘,2.0
한국어,1.0
호불호,2.0
갈리,2.0
있음,3.0
나랑,1.0
잘하,3.0
눈치,2.0
빠르,2.0
참고,2.0
하세,1.0
말하자면,1.0
여자애,2.58
일어나,3.0
출금,1.0
외곽,1.0
가출인,1.0
보도,2.58
산,4.0
한참,2.58
주장,3.32
확정,2.0
짓,3.58
마무리,3.32
집념,1.0
담담,1.0
애,2.58
친근,1.0
접근,1.0
접점,1.0
벌,2.0
송금,3.58
실은,1.0
불러내,2.0
은닉,1.0
조작함,1.0
구출,2.0
살리,2.0
입도,1.0
기분,3.0
잘되,1.0
시험,1.0
다운로드,1.0
세기,1.0
잊,1.0
본격적,3.58
의뢰,1.0
물건,1.0
닉네임,3.0
대화,4.91
닫,3.32
내어,1.0
다가가,3.0
어려워하,3.0
여성,1.0
돌아가,3.32
용서,1.0
구하,2.0
실수,3.32
예상,3.32
덕분,1.0
살아남,2.58
평화,2.0
만큼,2.0
사이,4.7
연출력,1.0
서,2.58
생생,1.0
공감,1.0
꺼지,1.0
박한,1.0
뻔하,1.0
장점,2.58
흘리,2.0
풀어내,1.0
답답,2.58
곳곳,2.0
생방송,2.58
조난,1.0
기사,3.0
미래,1.0
입장,1.0
자세히,2.0
들어보,1.0
진술,2.0
속이,3.32
서이,2.0
이혼,1.0
모금,2.58
싸,2.0
젊,1.0
그래서,3.0
섬세,1.0
연기력,1.0
별로,2.0
학생,3.58
울,3.0
조회,2.0
리트,1.0
윗,1.0
수가,2.0
올르,1.0
발생,2.0
지적,1.0
숨,2.0
풍자,1.0
빌,2.58
아깝,2.0
급,1.0
특이,1.0
일반,2.0
주고,1.0
관여,2.0
대체,1.0
습격,1.0
대단,3.32
맥,3.58
구석,2.0
박히,1.0
내보,1.0
단란,1.0
우울,1.0
슬퍼하,2.0
